id,userid,itemid,finalgrade,timemodified
2681,113,29,70.42,1710216000
2682,194,29,62.92,1710216000
2683,223,29,96.85,1710216000
2684,298,29,51.8,1710216000
2685,333,29,37.14,1710216000
2686,358,29,43.4,1710216000
2687,411,29,48.62,1710216000
2688,412,29,41.79,1710216000
2689,418,29,80.43,1710216000
2690,430,29,66.81,1710216000
2691,452,29,41.32,1710216000
2692,453,29,51.73,1710216000
2693,460,29,76.42,1710216000
2694,464,29,69.67,1710216000
2695,466,29,25.47,1710216000
2696,531,29,82.07,1710216000
2697,591,29,52.99,1710216000
2698,603,29,41.35,1710216000
2699,640,29,5.63,1710216000
2700,661,29,63.93,1710216000
2701,665,29,60.2,1710216000
2702,672,29,64.76,1710216000
2703,675,29,53.99,1710216000
2704,749,29,45.08,1710216000
2705,750,29,91.93,1710216000
2706,761,29,84.88,1710216000
2707,803,29,35.04,1710216000
2708,824,29,11.74,1710216000
2709,877,29,66.43,1710216000
2710,902,29,51.92,1710216000
2711,979,29,66.43,1710216000
2712,990,29,89.62,1710216000
2713,1010,29,50.99,1710216000
2714,1039,29,61.76,1710216000
2715,1060,29,43.65,1710216000
2716,1062,29,58.71,1710216000
2717,1068,29,8.5,1710216000
2718,1079,29,43.08,1710216000
2719,1083,29,0.01,1710216000
2720,1104,29,60.36,1710216000
2721,1113,29,89.14,1710216000
2722,1193,29,15.21,1710216000
2723,1238,29,47.71,1710216000
2724,1266,29,90.88,1710216000
2725,1347,29,64.0,1710216000
2726,1351,29,55.96,1710216000
2727,1366,29,84.56,1710216000
2728,1400,29,66.35,1710216000
2729,1430,29,83.83,1710216000
2730,1466,29,56.88,1710216000
2731,1487,29,10.82,1710216000
2732,1495,29,72.29,1710216000
2733,1543,29,59.39,1710216000
2734,1550,29,69.1,1710216000
2735,1553,29,65.18,1710216000
2736,1562,29,65.42,1710216000
2737,1578,29,40.4,1710216000
2738,1641,29,39.77,1710216000
2739,1651,29,57.38,1710216000
2740,1675,29,64.33,1710216000
2741,1870,29,49.86,1710216000
2742,1905,29,42.02,1710216000
2743,1965,29,62.34,1710216000
2744,1967,29,43.72,1710216000
2745,1978,29,36.51,1710216000
2746,1979,29,59.21,1710216000
2747,13,30,43.25,1709956800
2748,43,30,47.22,1709956800
2749,58,30,53.38,1709956800
2750,95,30,61.73,1709956800
2751,113,30,48.22,1709956800
2752,135,30,72.25,1709956800
2753,151,30,28.06,1709956800
2754,235,30,41.67,1709956800
2755,265,30,25.72,1709956800
2756,275,30,49.57,1709956800
2757,295,30,81.25,1709956800
2758,298,30,14.38,1709956800
2759,300,30,55.03,1709956800
2760,320,30,21.26,1709956800
2761,333,30,7.78,1709956800
2762,359,30,73.61,1709956800
2763,383,30,75.91,1709956800
2764,386,30,22.9,1709956800
2765,408,30,28.59,1709956800
2766,418,30,42.34,1709956800
2767,439,30,40.04,1709956800
2768,464,30,60.19,1709956800
2769,466,30,30.03,1709956800
2770,501,30,12.0,1709956800
2771,591,30,37.65,1709956800
2772,612,30,53.72,1709956800
2773,617,30,48.01,1709956800
2774,634,30,62.25,1709956800
2775,661,30,49.61,1709956800
2776,665,30,51.92,1709956800
2777,672,30,81.29,1709956800
2778,675,30,64.61,1709956800
2779,749,30,78.76,1709956800
2780,761,30,24.91,1709956800
2781,789,30,100.0,1709956800
2782,824,30,50.44,1709956800
2783,877,30,52.78,1709956800
2784,949,30,16.78,1709956800
2785,977,30,91.93,1709956800
2786,979,30,79.41,1709956800
2787,982,30,39.14,1709956800
2788,990,30,36.19,1709956800
2789,1010,30,65.13,1709956800
2790,1039,30,43.66,1709956800
2791,1044,30,3.19,1709956800
2792,1048,30,9.83,1709956800
2793,1060,30,55.66,1709956800
2794,1062,30,59.68,1709956800
2795,1068,30,63.2,1709956800
2796,1079,30,34.63,1709956800
2797,1087,30,25.79,1709956800
2798,1088,30,50.65,1709956800
2799,1104,30,58.93,1709956800
2800,1128,30,76.61,1709956800
2801,1129,30,46.91,1709956800
2802,1144,30,60.53,1709956800
2803,1167,30,46.58,1709956800
2804,1169,30,68.77,1709956800
2805,1190,30,18.42,1709956800
2806,1207,30,49.1,1709956800
2807,1212,30,66.15,1709956800
2808,1238,30,55.67,1709956800
2809,1346,30,34.36,1709956800
2810,1347,30,53.77,1709956800
2811,1351,30,69.16,1709956800
2812,1366,30,71.37,1709956800
2813,1377,30,27.45,1709956800
2814,1387,30,53.43,1709956800
2815,1400,30,80.91,1709956800
2816,1451,30,63.37,1709956800
2817,1492,30,64.89,1709956800
2818,1626,30,30.78,1709956800
2819,1641,30,45.8,1709956800
2820,1648,30,48.32,1709956800
2821,1673,30,59.62,1709956800
2822,1709,30,20.28,1709956800
2823,1727,30,52.64,1709956800
2824,1806,30,80.02,1709956800
2825,1829,30,25.99,1709956800
2826,1884,30,46.19,1709956800
2827,1905,30,60.85,1709956800
2828,1959,30,48.03,1709956800
2829,1960,30,68.65,1709956800
2830,1961,30,73.18,1709956800
2831,1967,30,78.2,1709956800
2832,8,39,62.1,1710194400
2833,19,39,54.1,1710108000
2834,34,39,76.3,1710108000
2835,40,39,37.7,1710194400
2836,45,39,31.3,1710194400
2837,55,39,36.4,1710280800
2838,58,39,71.6,1710540000
2839,95,39,81.1,1710367200
2840,100,39,30.5,1710194400
2841,101,39,26.4,1710626400
2842,113,39,61.9,1710280800
2843,118,39,49.7,1710108000
2844,135,39,51.9,1710021600
2845,151,39,52.6,1710108000
2846,178,39,14.4,1710626400
2847,186,39,36.8,1710453600
2848,202,39,28.2,1710108000
2849,208,39,23.9,1710367200
2850,224,39,27.1,1710540000
2851,233,39,22.4,1710194400
2852,257,39,63.4,1710453600
2853,265,39,11.6,1710367200
2854,275,39,42.8,1710453600
2855,279,39,20.4,1710453600
2856,296,39,12.6,1710021600
2857,297,39,14.2,1710021600
2858,298,39,39.8,1710453600
2859,300,39,42.1,1710626400
2860,301,39,65.1,1710021600
2861,320,39,43.6,1710626400
2862,333,39,60.7,1710280800
2863,334,39,22.1,1710540000
2864,342,39,24.8,1710367200
2865,357,39,30.3,1710021600
2866,358,39,42.2,1710626400
2867,359,39,56.4,1710108000
2868,383,39,39.6,1710626400
2869,397,39,41.7,1710194400
2870,402,39,13.6,1710108000
2871,403,39,22.5,1710540000
2872,408,39,37.3,1710453600
2873,411,39,60.4,1710367200
2874,412,39,52.0,1710367200
2875,432,39,39.5,1710367200
2876,439,39,45.9,1710280800
2877,441,39,0.0,1710367200
2878,450,39,50.2,1710021600
2879,452,39,44.8,1710626400
2880,453,39,40.2,1710108000
2881,459,39,42.3,1710626400
2882,460,39,27.1,1710194400
2883,466,39,22.6,1710280800
2884,470,39,71.4,1710453600
2885,502,39,5.5,1710453600
2886,503,39,20.0,1710194400
2887,531,39,37.0,1710540000
2888,572,39,27.2,1710626400
2889,577,39,16.4,1710280800
2890,603,39,18.8,1710626400
2891,617,39,34.3,1710194400
2892,634,39,52.2,1710021600
2893,640,39,28.6,1710453600
2894,655,39,0.0,1710021600
2895,661,39,68.8,1710626400
2896,672,39,64.2,1710280800
2897,675,39,68.9,1710280800
2898,688,39,23.1,1710367200
2899,692,39,3.8,1710280800
2900,711,39,39.1,1710194400
2901,713,39,60.0,1710367200
2902,715,39,36.3,1710021600
2903,761,39,50.2,1710453600
2904,774,39,55.6,1710194400
2905,782,39,35.6,1710540000
2906,785,39,33.4,1710540000
2907,789,39,36.5,1710626400
2908,838,39,38.7,1710626400
2909,853,39,14.6,1710453600
2910,863,39,51.2,1710367200
2911,867,39,15.0,1710021600
2912,871,39,26.5,1710021600
2913,877,39,77.0,1710194400
2914,902,39,81.4,1710453600
2915,915,39,16.4,1710021600
2916,930,39,60.3,1710453600
2917,942,39,57.0,1710367200
2918,977,39,80.7,1710108000
2919,982,39,45.5,1710280800
2920,990,39,21.3,1710367200
2921,1010,39,67.1,1710280800
2922,1017,39,35.6,1710194400
2923,1027,39,1.1,1710194400
2924,1034,39,13.4,1710453600
2925,1039,39,74.5,1710626400
2926,1043,39,37.5,1710453600
2927,1044,39,51.4,1710540000
2928,1048,39,38.9,1710540000
2929,1051,39,41.1,1710021600
2930,1057,39,3.2,1710280800
2931,1079,39,56.4,1710280800
2932,1082,39,12.0,1710453600
2933,1083,39,11.3,1710453600
2934,1086,39,67.5,1710108000
2935,1087,39,52.2,1710021600
2936,1088,39,23.3,1710108000
2937,1092,39,48.5,1710453600
2938,1104,39,53.1,1710194400
2939,1118,39,31.0,1710626400
2940,1128,39,42.8,1710108000
2941,1129,39,34.1,1710626400
2942,1135,39,0.0,1710194400
2943,1144,39,47.2,1710367200
2944,1166,39,31.8,1710108000
2945,1167,39,24.1,1710108000
2946,1169,39,18.8,1710108000
2947,1190,39,60.3,1710367200
2948,1200,39,60.9,1710280800
2949,1207,39,51.5,1710194400
2950,1212,39,11.0,1710108000
2951,1223,39,9.0,1710453600
2952,1238,39,53.2,1710194400
2953,1241,39,28.2,1710453600
2954,1250,39,13.7,1710021600
2955,1257,39,70.3,1710540000
2956,1258,39,63.0,1710540000
2957,1266,39,32.3,1710626400
2958,1271,39,25.2,1710540000
2959,1331,39,49.2,1710194400
2960,1342,39,35.0,1710021600
2961,1346,39,51.9,1710108000
2962,1347,39,67.7,1710194400
2963,1351,39,18.0,1710540000
2964,1355,39,26.2,1710540000
2965,1366,39,80.9,1710367200
2966,1372,39,29.3,1710367200
2967,1377,39,30.0,1710021600
2968,1378,39,25.8,1710453600
2969,1387,39,29.1,1710194400
2970,1400,39,57.8,1710108000
2971,1430,39,43.8,1710453600
2972,1451,39,56.6,1710540000
2973,1454,39,22.6,1710108000
2974,1466,39,30.7,1710367200
2975,1478,39,7.4,1710021600
2976,1487,39,10.6,1710021600
2977,1489,39,18.8,1710108000
2978,1492,39,57.5,1710453600
2979,1495,39,61.4,1710280800
2980,1500,39,52.7,1710626400
2981,1543,39,62.9,1710194400
2982,1550,39,67.0,1710021600
2983,1553,39,76.1,1710108000
2984,1560,39,19.3,1710280800
2985,1563,39,35.5,1710194400
2986,1578,39,27.6,1710021600
2987,1581,39,8.8,1710280800
2988,1600,39,74.3,1710280800
2989,1607,39,37.2,1710453600
2990,1619,39,14.9,1710108000
2991,1632,39,7.2,1710194400
2992,1641,39,32.3,1710194400
2993,1648,39,43.9,1710021600
2994,1651,39,68.5,1710540000
2995,1655,39,10.0,1710021600
2996,1673,39,19.3,1710194400
2997,1675,39,29.6,1710367200
2998,1700,39,37.3,1710540000
2999,1701,39,16.6,1710540000
3000,1704,39,29.6,1710021600
3001,1714,39,20.0,1710021600
3002,1715,39,54.0,1710540000
3003,1716,39,53.3,1710367200
3004,1720,39,30.3,1710021600
3005,1727,39,58.3,1710108000
3006,1731,39,23.6,1710453600
3007,1758,39,26.9,1710453600
3008,1777,39,35.5,1710367200
3009,1802,39,44.2,1710108000
3010,1806,39,46.1,1710453600
3011,1854,39,41.1,1710367200
3012,1870,39,33.8,1710367200
3013,1903,39,62.0,1710108000
3014,1905,39,48.3,1710453600
3015,1934,39,40.6,1710540000
3016,1950,39,27.8,1710540000
3017,1951,39,29.4,1710626400
3018,1954,39,12.9,1710280800
3019,1959,39,53.7,1710280800
3020,1961,39,37.1,1710540000
3021,1965,39,19.7,1710453600
3022,1967,39,70.0,1710626400
3023,1981,39,28.5,1710280800
3024,1999,39,42.2,1710194400
3025,12,40,12.6,1710216000
3026,13,40,50.0,1710302400
3027,19,40,67.2,1710216000
3028,24,40,7.8,1710561600
3029,34,40,66.1,1710388800
3030,40,40,52.4,1710475200
3031,43,40,44.2,1710302400
3032,45,40,35.0,1710648000
3033,55,40,17.4,1710475200
3034,58,40,64.9,1710388800
3035,80,40,27.3,1710388800
3036,83,40,44.6,1710561600
3037,95,40,62.5,1710475200
3038,101,40,38.6,1710734400
3039,113,40,44.9,1710388800
3040,118,40,30.1,1710129600
3041,132,40,34.7,1710129600
3042,135,40,70.1,1710648000
3043,139,40,45.2,1710648000
3044,179,40,22.5,1710216000
3045,186,40,53.7,1710216000
3046,194,40,47.8,1710561600
3047,202,40,27.6,1710388800
3048,208,40,31.9,1710216000
3049,214,40,29.6,1710216000
3050,223,40,70.0,1710475200
3051,224,40,35.6,1710388800
3052,241,40,57.0,1710388800
3053,257,40,46.2,1710648000
3054,275,40,48.1,1710648000
3055,279,40,13.2,1710734400
3056,295,40,63.6,1710388800
3057,300,40,53.6,1710129600
3058,301,40,51.7,1710734400
3059,333,40,30.7,1710475200
3060,334,40,6.0,1710302400
3061,342,40,35.8,1710734400
3062,345,40,52.3,1710388800
3063,358,40,56.6,1710561600
3064,359,40,52.0,1710302400
3065,370,40,24.2,1710388800
3066,383,40,48.0,1710388800
3067,397,40,32.7,1710561600
3068,403,40,24.4,1710216000
3069,405,40,25.9,1710648000
3070,408,40,45.4,1710216000
3071,411,40,41.0,1710129600
3072,412,40,74.2,1710561600
3073,420,40,13.3,1710129600
3074,430,40,48.1,1710216000
3075,441,40,36.0,1710302400
3076,447,40,17.0,1710648000
3077,450,40,60.0,1710561600
3078,453,40,67.3,1710561600
3079,459,40,50.1,1710129600
3080,460,40,39.5,1710388800
3081,466,40,46.7,1710129600
3082,470,40,69.0,1710475200
3083,502,40,15.8,1710561600
3084,503,40,27.9,1710648000
3085,506,40,60.3,1710475200
3086,521,40,38.6,1710129600
3087,531,40,35.3,1710475200
3088,572,40,17.4,1710734400
3089,591,40,8.8,1710129600
3090,599,40,37.4,1710216000
3091,612,40,46.0,1710302400
3092,617,40,57.6,1710734400
3093,634,40,77.9,1710302400
3094,655,40,21.5,1710734400
3095,657,40,9.5,1710561600
3096,661,40,72.2,1710302400
3097,665,40,81.1,1710648000
3098,668,40,20.7,1710561600
3099,672,40,81.3,1710129600
3100,675,40,70.1,1710129600
3101,688,40,49.9,1710561600
3102,692,40,9.7,1710734400
3103,711,40,16.7,1710561600
3104,713,40,24.7,1710302400
3105,715,40,34.6,1710216000
3106,749,40,37.7,1710475200
3107,774,40,45.5,1710561600
3108,789,40,26.7,1710388800
3109,810,40,22.0,1710216000
3110,824,40,20.4,1710475200
3111,838,40,29.5,1710216000
3112,853,40,4.3,1710734400
3113,857,40,50.4,1710475200
3114,877,40,71.3,1710561600
3115,902,40,75.0,1710648000
3116,912,40,24.8,1710302400
3117,913,40,13.6,1710302400
3118,930,40,22.4,1710648000
3119,935,40,46.4,1710216000
3120,965,40,30.0,1710475200
3121,976,40,40.5,1710648000
3122,979,40,33.1,1710648000
3123,999,40,18.3,1710129600
3124,1007,40,15.2,1710475200
3125,1010,40,72.8,1710734400
3126,1027,40,48.2,1710648000
3127,1039,40,30.2,1710561600
3128,1043,40,25.1,1710475200
3129,1048,40,35.9,1710561600
3130,1060,40,38.5,1710475200
3131,1062,40,48.0,1710129600
3132,1068,40,34.3,1710475200
3133,1071,40,12.3,1710561600
3134,1075,40,26.4,1710734400
3135,1079,40,43.8,1710561600
3136,1082,40,33.7,1710216000
3137,1086,40,53.9,1710648000
3138,1088,40,30.0,1710561600
3139,1092,40,64.3,1710388800
3140,1104,40,50.1,1710216000
3141,1113,40,39.7,1710129600
3142,1118,40,49.7,1710734400
3143,1128,40,42.5,1710648000
3144,1134,40,54.3,1710561600
3145,1144,40,62.2,1710388800
3146,1152,40,17.6,1710475200
3147,1166,40,24.6,1710129600
3148,1193,40,22.3,1710561600
3149,1200,40,55.0,1710216000
3150,1212,40,51.2,1710475200
3151,1223,40,40.6,1710129600
3152,1238,40,27.5,1710648000
3153,1257,40,47.1,1710561600
3154,1258,40,43.1,1710388800
3155,1266,40,35.5,1710648000
3156,1271,40,12.1,1710734400
3157,1320,40,18.5,1710475200
3158,1334,40,32.3,1710216000
3159,1339,40,17.8,1710648000
3160,1342,40,35.8,1710216000
3161,1347,40,44.0,1710302400
3162,1351,40,47.6,1710561600
3163,1355,40,13.3,1710388800
3164,1366,40,80.0,1710129600
3165,1377,40,51.1,1710648000
3166,1378,40,21.4,1710734400
3167,1385,40,11.3,1710734400
3168,1400,40,81.6,1710388800
3169,1413,40,50.7,1710734400
3170,1419,40,22.6,1710216000
3171,1430,40,84.8,1710216000
3172,1432,40,26.0,1710734400
3173,1447,40,16.9,1710561600
3174,1454,40,17.1,1710734400
3175,1459,40,5.5,1710216000
3176,1465,40,35.0,1710734400
3177,1466,40,42.0,1710216000
3178,1469,40,56.4,1710561600
3179,1495,40,48.1,1710302400
3180,1500,40,46.4,1710648000
3181,1518,40,83.9,1710388800
3182,1553,40,75.0,1710388800
3183,1562,40,37.2,1710388800
3184,1577,40,45.1,1710561600
3185,1578,40,33.3,1710302400
3186,1600,40,48.4,1710302400
3187,1619,40,41.2,1710388800
3188,1626,40,61.8,1710302400
3189,1632,40,21.8,1710216000
3190,1641,40,40.0,1710734400
3191,1648,40,45.4,1710129600
3192,1673,40,58.0,1710388800
3193,1676,40,31.8,1710475200
3194,1677,40,62.1,1710734400
3195,1700,40,45.8,1710388800
3196,1701,40,19.0,1710648000
3197,1702,40,12.4,1710475200
3198,1704,40,46.7,1710475200
3199,1706,40,33.9,1710216000
3200,1709,40,16.9,1710388800
3201,1715,40,54.8,1710129600
3202,1716,40,48.2,1710648000
3203,1720,40,46.8,1710561600
3204,1727,40,55.5,1710475200
3205,1737,40,50.2,1710734400
3206,1758,40,4.7,1710734400
3207,1759,40,10.4,1710302400
3208,1767,40,16.7,1710648000
3209,1777,40,36.3,1710216000
3210,1802,40,46.4,1710734400
3211,1806,40,34.8,1710388800
3212,1813,40,37.3,1710475200
3213,1829,40,13.5,1710302400
3214,1862,40,39.4,1710561600
3215,1870,40,29.0,1710475200
3216,1884,40,54.8,1710216000
3217,1903,40,70.0,1710129600
3218,1905,40,8.8,1710129600
3219,1910,40,17.3,1710734400
3220,1920,40,1.0,1710302400
3221,1934,40,40.7,1710216000
3222,1951,40,23.8,1710302400
3223,1954,40,24.2,1710129600
3224,1959,40,55.4,1710388800
3225,1961,40,60.6,1710734400
3226,1965,40,36.5,1710302400
3227,1979,40,32.5,1710648000
3228,1981,40,11.5,1710216000
3229,1983,40,47.1,1710561600
3230,1992,40,35.1,1710216000
3231,1999,40,60.5,1710561600
3232,8,41,61.3,1710381600
3233,34,41,71.8,1710295200
3234,40,41,42.6,1710640800
3235,43,41,50.7,1710640800
3236,45,41,57.4,1710295200
3237,58,41,43.9,1710295200
3238,80,41,72.4,1710208800
3239,83,41,36.9,1710036000
3240,95,41,93.8,1710640800
3241,96,41,68.7,1710554400
3242,100,41,20.5,1710122400
3243,101,41,3.2,1710554400
3244,113,41,87.5,1710381600
3245,118,41,24.7,1710208800
3246,132,41,21.3,1710381600
3247,135,41,100.0,1710208800
3248,139,41,45.4,1710036000
3249,179,41,28.5,1710122400
3250,186,41,47.9,1710122400
3251,189,41,51.5,1710554400
3252,194,41,35.1,1710208800
3253,202,41,31.4,1710468000
3254,208,41,43.0,1710295200
3255,214,41,63.8,1710122400
3256,223,41,49.3,1710640800
3257,235,41,40.0,1710295200
3258,241,41,44.9,1710122400
3259,257,41,22.8,1710554400
3260,265,41,7.6,1710554400
3261,275,41,40.9,1710036000
3262,296,41,23.0,1710208800
3263,298,41,27.1,1710122400
3264,300,41,27.6,1710381600
3265,320,41,33.0,1710640800
3266,333,41,51.9,1710468000
3267,345,41,39.4,1710640800
3268,357,41,52.7,1710036000
3269,358,41,63.5,1710208800
3270,359,41,63.6,1710208800
3271,370,41,18.5,1710122400
3272,380,41,35.2,1710468000
3273,383,41,34.0,1710640800
3274,386,41,5.3,1710554400
3275,397,41,20.1,1710468000
3276,402,41,57.5,1710295200
3277,403,41,76.4,1710554400
3278,408,41,46.6,1710036000
3279,412,41,33.9,1710381600
3280,418,41,62.7,1710295200
3281,420,41,32.0,1710381600
3282,430,41,22.9,1710295200
3283,432,41,48.7,1710381600
3284,450,41,37.4,1710208800
3285,452,41,11.3,1710468000
3286,453,41,44.3,1710640800
3287,459,41,53.0,1710381600
3288,460,41,19.6,1710295200
3289,464,41,74.3,1710640800
3290,470,41,67.7,1710554400
3291,501,41,21.5,1710554400
3292,502,41,16.0,1710122400
3293,506,41,76.3,1710295200
3294,521,41,33.3,1710381600
3295,531,41,27.6,1710381600
3296,544,41,28.6,1710381600
3297,577,41,10.0,1710036000
3298,603,41,32.9,1710036000
3299,612,41,51.3,1710295200
3300,634,41,57.9,1710468000
3301,640,41,21.7,1710468000
3302,646,41,24.9,1710208800
3303,655,41,35.3,1710554400
3304,657,41,21.7,1710640800
3305,661,41,83.4,1710208800
3306,665,41,68.2,1710208800
3307,672,41,57.1,1710208800
3308,675,41,47.0,1710554400
3309,688,41,24.4,1710640800
3310,692,41,50.2,1710554400
3311,711,41,30.6,1710122400
3312,713,41,30.0,1710554400
3313,715,41,69.1,1710381600
3314,724,41,33.3,1710468000
3315,749,41,42.5,1710122400
3316,750,41,33.9,1710554400
3317,758,41,11.7,1710554400
3318,761,41,56.3,1710295200
3319,774,41,27.6,1710554400
3320,782,41,37.1,1710468000
3321,789,41,33.0,1710208800
3322,824,41,30.3,1710036000
3323,863,41,38.0,1710122400
3324,867,41,11.1,1710468000
3325,871,41,18.7,1710208800
3326,877,41,88.8,1710036000
3327,913,41,27.9,1710208800
3328,930,41,27.9,1710295200
3329,935,41,52.2,1710640800
3330,942,41,75.6,1710468000
3331,949,41,22.8,1710208800
3332,967,41,14.3,1710036000
3333,976,41,23.6,1710208800
3334,977,41,44.2,1710036000
3335,979,41,76.7,1710208800
3336,981,41,17.2,1710468000
3337,990,41,54.9,1710381600
3338,995,41,30.0,1710122400
3339,1010,41,55.8,1710122400
3340,1017,41,58.9,1710036000
3341,1027,41,19.5,1710381600
3342,1034,41,31.6,1710640800
3343,1039,41,62.8,1710640800
3344,1044,41,70.0,1710640800
3345,1048,41,63.0,1710468000
3346,1057,41,31.2,1710295200
3347,1062,41,63.6,1710036000
3348,1068,41,70.7,1710381600
3349,1079,41,38.4,1710122400
3350,1082,41,9.2,1710468000
3351,1088,41,47.9,1710036000
3352,1092,41,35.3,1710122400
3353,1104,41,48.2,1710381600
3354,1113,41,47.6,1710036000
3355,1118,41,33.6,1710036000
3356,1128,41,53.1,1710295200
3357,1129,41,37.5,1710122400
3358,1134,41,46.6,1710295200
3359,1144,41,53.3,1710122400
3360,1152,41,7.0,1710640800
3361,1166,41,14.8,1710554400
3362,1167,41,31.8,1710381600
3363,1169,41,45.3,1710381600
3364,1190,41,47.3,1710122400
3365,1193,41,24.9,1710381600
3366,1194,41,27.7,1710554400
3367,1207,41,50.9,1710554400
3368,1238,41,58.4,1710122400
3369,1241,41,8.0,1710468000
3370,1250,41,18.2,1710381600
3371,1257,41,60.0,1710381600
3372,1258,41,55.0,1710036000
3373,1266,41,47.0,1710468000
3374,1268,41,25.9,1710208800
3375,1279,41,14.7,1710295200
3376,1334,41,8.2,1710208800
3377,1339,41,35.1,1710036000
3378,1342,41,48.3,1710640800
3379,1346,41,35.5,1710295200
3380,1347,41,47.4,1710208800
3381,1351,41,43.8,1710554400
3382,1366,41,44.3,1710208800
3383,1377,41,67.3,1710381600
3384,1378,41,22.0,1710554400
3385,1387,41,22.3,1710208800
3386,1400,41,83.3,1710381600
3387,1412,41,17.7,1710381600
3388,1413,41,45.7,1710122400
3389,1419,41,16.7,1710381600
3390,1430,41,49.5,1710036000
3391,1432,41,46.3,1710640800
3392,1439,41,54.7,1710468000
3393,1453,41,22.2,1710295200
3394,1465,41,35.3,1710122400
3395,1466,41,36.4,1710208800
3396,1469,41,26.0,1710381600
3397,1478,41,36.3,1710295200
3398,1492,41,42.3,1710122400
3399,1495,41,54.0,1710295200
3400,1543,41,61.9,1710554400
3401,1550,41,53.6,1710468000
3402,1553,41,58.5,1710122400
