id,userid,itemid,finalgrade,timemodified,source
2446,358,26,66.11,1709956800,teacher
2447,359,26,72.47,1709956800,teacher
2448,397,26,31.31,1709956800,teacher
2449,408,26,54.48,1709956800,teacher
2450,411,26,50.13,1709956800,teacher
2451,418,26,66.15,1709956800,teacher
2452,430,26,39.84,1709956800,teacher
2453,439,26,40.3,1709956800,teacher
2454,450,26,42.89,1709956800,teacher
2455,453,26,73.06,1709956800,teacher
2456,460,26,18.03,1709956800,teacher
2457,464,26,70.06,1709956800,teacher
2458,466,26,78.75,1709956800,teacher
2459,531,26,63.9,1709956800,teacher
2460,634,26,52.95,1709956800,teacher
2461,672,26,66.45,1709956800,teacher
2462,675,26,76.13,1709956800,teacher
2463,713,26,46.07,1709956800,teacher
2464,715,26,62.66,1709956800,teacher
2465,749,26,0.06,1709956800,teacher
2466,761,26,73.28,1709956800,teacher
2467,789,26,66.78,1709956800,teacher
2468,803,26,22.75,1709956800,teacher
2469,824,26,59.03,1709956800,teacher
2470,902,26,70.41,1709956800,teacher
2471,935,26,59.29,1709956800,teacher
2472,977,26,68.08,1709956800,teacher
2473,979,26,66.57,1709956800,teacher
2474,982,26,39.69,1709956800,teacher
2475,1010,26,62.19,1709956800,teacher
2476,1039,26,48.52,1709956800,teacher
2477,1051,26,50.59,1709956800,teacher
2478,1060,26,32.9,1709956800,teacher
2479,1062,26,71.59,1709956800,teacher
2480,1068,26,78.23,1709956800,teacher
2481,1092,26,0.0,1709956800,teacher
2482,1118,26,77.38,1709956800,teacher
2483,1128,26,58.27,1709956800,teacher
2484,1129,26,20.88,1709956800,teacher
2485,1166,26,4.42,1709956800,teacher
2486,1212,26,72.61,1709956800,teacher
2487,1238,26,58.37,1709956800,teacher
2488,1331,26,28.57,1709956800,teacher
2489,1346,26,77.34,1709956800,teacher
2490,1347,26,54.94,1709956800,teacher
2491,1387,26,68.43,1709956800,teacher
2492,1400,26,62.08,1709956800,teacher
2493,1413,26,49.63,1709956800,teacher
2494,1447,26,0.0,1709956800,teacher
2495,1451,26,11.63,1709956800,teacher
2496,1466,26,84.67,1709956800,teacher
2497,1495,26,67.46,1709956800,teacher
2498,1500,26,36.42,1709956800,teacher
2499,1543,26,56.04,1709956800,teacher
2500,1550,26,50.18,1709956800,teacher
2501,1553,26,87.29,1709956800,teacher
2502,1562,26,56.34,1709956800,teacher
2503,1577,26,58.94,1709956800,teacher
2504,1578,26,74.37,1709956800,teacher
2505,1607,26,36.55,1709956800,teacher
2506,1648,26,17.85,1709956800,teacher
2507,1651,26,65.39,1709956800,teacher
2508,1655,26,43.0,1709956800,teacher
2509,1676,26,50.2,1709956800,teacher
2510,1677,26,43.34,1709956800,teacher
2511,1777,26,43.8,1709956800,teacher
2512,1802,26,9.18,1709956800,teacher
2513,1806,26,96.6,1709956800,teacher
2514,1870,26,27.27,1709956800,teacher
2515,1884,26,46.29,1709956800,teacher
2516,1934,26,73.03,1709956800,teacher
2517,1965,26,38.39,1709956800,teacher
2518,1967,26,64.06,1709956800,teacher
2519,1979,26,43.9,1709956800,teacher
2520,13,27,74.49,1710388800,teacher
2521,58,27,80.26,1710388800,teacher
2522,80,27,37.81,1710388800,teacher
2523,113,27,57.64,1710388800,teacher
2524,139,27,45.89,1710388800,teacher
2525,151,27,83.8,1710388800,teacher
2526,194,27,61.97,1710388800,teacher
2527,223,27,58.46,1710388800,teacher
2528,275,27,64.1,1710388800,teacher
2529,300,27,14.63,1710388800,teacher
2530,333,27,38.08,1710388800,teacher
2531,359,27,66.73,1710388800,teacher
2532,397,27,51.61,1710388800,teacher
2533,403,27,61.25,1710388800,teacher
2534,412,27,36.31,1710388800,teacher
2535,439,27,40.21,1710388800,teacher
2536,447,27,5.44,1710388800,teacher
2537,450,27,25.63,1710388800,teacher
2538,459,27,69.87,1710388800,teacher
2539,460,27,95.47,1710388800,teacher
2540,464,27,64.09,1710388800,teacher
2541,466,27,40.82,1710388800,teacher
2542,531,27,47.24,1710388800,teacher
2543,612,27,54.63,1710388800,teacher
2544,617,27,66.73,1710388800,teacher
2545,634,27,61.83,1710388800,teacher
2546,661,27,50.79,1710388800,teacher
2547,665,27,66.18,1710388800,teacher
2548,675,27,57.67,1710388800,teacher
2549,713,27,86.75,1710388800,teacher
2550,715,27,37.8,1710388800,teacher
2551,749,27,47.6,1710388800,teacher
2552,774,27,26.96,1710388800,teacher
2553,877,27,56.17,1710388800,teacher
2554,902,27,63.0,1710388800,teacher
2555,977,27,65.74,1710388800,teacher
2556,990,27,14.98,1710388800,teacher
2557,1010,27,56.03,1710388800,teacher
2558,1039,27,51.57,1710388800,teacher
2559,1087,27,42.3,1710388800,teacher
2560,1104,27,29.72,1710388800,teacher
2561,1128,27,30.25,1710388800,teacher
2562,1169,27,38.03,1710388800,teacher
2563,1212,27,80.21,1710388800,teacher
2564,1266,27,29.82,1710388800,teacher
2565,1331,27,56.47,1710388800,teacher
2566,1347,27,61.98,1710388800,teacher
2567,1366,27,70.0,1710388800,teacher
2568,1377,27,74.6,1710388800,teacher
2569,1387,27,55.25,1710388800,teacher
2570,1400,27,58.99,1710388800,teacher
2571,1413,27,24.24,1710388800,teacher
2572,1430,27,60.76,1710388800,teacher
2573,1453,27,19.32,1710388800,teacher
2574,1466,27,28.29,1710388800,teacher
2575,1487,27,38.32,1710388800,teacher
2576,1495,27,58.81,1710388800,teacher
2577,1500,27,45.9,1710388800,teacher
2578,1553,27,40.18,1710388800,teacher
2579,1626,27,42.82,1710388800,teacher
2580,1641,27,62.36,1710388800,teacher
2581,1677,27,14.1,1710388800,teacher
2582,1715,27,57.38,1710388800,teacher
2583,1716,27,53.78,1710388800,teacher
2584,1720,27,37.53,1710388800,teacher
2585,1727,27,64.43,1710388800,teacher
2586,1806,27,33.15,1710388800,teacher
2587,1960,27,66.56,1710388800,teacher
2588,1992,27,67.81,1710388800,teacher
2589,1999,27,29.07,1710388800,teacher
2590,13,28,46.52,1710302400,teacher
2591,34,28,60.66,1710302400,teacher
2592,43,28,49.86,1710302400,teacher
2593,58,28,64.01,1710302400,teacher
2594,80,28,26.78,1710302400,teacher
2595,83,28,34.05,1710302400,teacher
2596,95,28,62.59,1710302400,teacher
2597,113,28,67.9,1710302400,teacher
2598,135,28,82.31,1710302400,teacher
2599,194,28,52.49,1710302400,teacher
2600,265,28,20.49,1710302400,teacher
2601,295,28,46.92,1710302400,teacher
2602,298,28,44.53,1710302400,teacher
2603,300,28,39.69,1710302400,teacher
2604,333,28,51.82,1710302400,teacher
2605,358,28,26.93,1710302400,teacher
2606,359,28,64.07,1710302400,teacher
2607,397,28,90.01,1710302400,teacher
2608,403,28,59.84,1710302400,teacher
2609,412,28,40.61,1710302400,teacher
2610,418,28,27.98,1710302400,teacher
2611,430,28,40.19,1710302400,teacher
2612,439,28,62.12,1710302400,teacher
2613,460,28,3.96,1710302400,teacher
2614,464,28,73.59,1710302400,teacher
2615,466,28,8.6,1710302400,teacher
2616,501,28,34.32,1710302400,teacher
2617,591,28,22.78,1710302400,teacher
2618,612,28,46.75,1710302400,teacher
2619,617,28,43.87,1710302400,teacher
2620,634,28,59.73,1710302400,teacher
2621,661,28,69.79,1710302400,teacher
2622,675,28,52.45,1710302400,teacher
2623,692,28,37.06,1710302400,teacher
2624,761,28,66.32,1710302400,teacher
2625,774,28,28.44,1710302400,teacher
2626,824,28,12.57,1710302400,teacher
2627,838,28,17.57,1710302400,teacher
2628,877,28,58.45,1710302400,teacher
2629,902,28,70.15,1710302400,teacher
2630,977,28,72.29,1710302400,teacher
2631,979,28,37.09,1710302400,teacher
2632,1039,28,72.63,1710302400,teacher
2633,1048,28,50.82,1710302400,teacher
2634,1051,28,31.46,1710302400,teacher
2635,1060,28,48.35,1710302400,teacher
2636,1062,28,13.6,1710302400,teacher
2637,1079,28,90.5,1710302400,teacher
2638,1087,28,68.34,1710302400,teacher
2639,1088,28,49.79,1710302400,teacher
2640,1104,28,46.16,1710302400,teacher
2641,1129,28,9.59,1710302400,teacher
2642,1190,28,58.65,1710302400,teacher
2643,1194,28,27.71,1710302400,teacher
2644,1207,28,21.23,1710302400,teacher
2645,1212,28,82.73,1710302400,teacher
2646,1258,28,68.6,1710302400,teacher
2647,1266,28,0.0,1710302400,teacher
2648,1320,28,43.23,1710302400,teacher
2649,1336,28,52.58,1710302400,teacher
2650,1346,28,61.92,1710302400,teacher
2651,1347,28,52.62,1710302400,teacher
2652,1366,28,72.1,1710302400,teacher
2653,1387,28,91.15,1710302400,teacher
2654,1400,28,69.31,1710302400,teacher
2655,1413,28,49.48,1710302400,teacher
2656,1419,28,10.0,1710302400,teacher
2657,1430,28,73.5,1710302400,teacher
2658,1492,28,74.7,1710302400,teacher
2659,1495,28,46.68,1710302400,teacher
2660,1500,28,24.23,1710302400,teacher
2661,1553,28,79.49,1710302400,teacher
2662,1577,28,28.88,1710302400,teacher
2663,1578,28,42.04,1710302400,teacher
2664,1648,28,63.12,1710302400,teacher
2665,1651,28,57.99,1710302400,teacher
2666,1706,28,28.96,1710302400,teacher
2667,1709,28,49.17,1710302400,teacher
2668,1715,28,62.47,1710302400,teacher
2669,1758,28,4.5,1710302400,teacher
2670,1905,28,53.16,1710302400,teacher
2671,1934,28,74.15,1710302400,teacher
2672,1960,28,90.25,1710302400,teacher
2673,1965,28,48.83,1710302400,teacher
2674,1979,28,41.45,1710302400,teacher
2675,1992,28,21.47,1710302400,teacher
2676,1999,28,77.83,1710302400,teacher
2677,19,29,77.23,1710216000,teacher
2678,34,29,67.76,1710216000,teacher
2679,83,29,83.22,1710216000,teacher
2680,95,29,71.1,1710216000,teacher
2681,113,29,70.42,1710216000,teacher
2682,194,29,62.92,1710216000,teacher
2683,223,29,96.85,1710216000,teacher
2684,298,29,51.8,1710216000,teacher
2685,333,29,37.14,1710216000,teacher
2686,358,29,43.4,1710216000,teacher
2687,411,29,48.62,1710216000,teacher
2688,412,29,41.79,1710216000,teacher
2689,418,29,80.43,1710216000,teacher
2690,430,29,66.81,1710216000,teacher
2691,452,29,41.32,1710216000,teacher
2692,453,29,51.73,1710216000,teacher
2693,460,29,76.42,1710216000,teacher
2694,464,29,69.67,1710216000,teacher
2695,466,29,25.47,1710216000,teacher
2696,531,29,82.07,1710216000,teacher
2697,591,29,52.99,1710216000,teacher
2698,603,29,41.35,1710216000,teacher
2699,640,29,5.63,1710216000,teacher
2700,661,29,63.93,1710216000,teacher
2701,665,29,60.2,1710216000,teacher
2702,672,29,64.76,1710216000,teacher
2703,675,29,53.99,1710216000,teacher
2704,749,29,45.08,1710216000,teacher
2705,750,29,91.93,1710216000,teacher
2706,761,29,84.88,1710216000,teacher
2707,803,29,35.04,1710216000,teacher
2708,824,29,11.74,1710216000,teacher
2709,877,29,66.43,1710216000,teacher
2710,902,29,51.92,1710216000,teacher
2711,979,29,66.43,1710216000,teacher
2712,990,29,89.62,1710216000,teacher
2713,1010,29,50.99,1710216000,teacher
2714,1039,29,61.76,1710216000,teacher
2715,1060,29,43.65,1710216000,teacher
2716,1062,29,58.71,1710216000,teacher
2717,1068,29,8.5,1710216000,teacher
2718,1079,29,43.08,1710216000,teacher
2719,1083,29,0.01,1710216000,teacher
2720,1104,29,60.36,1710216000,teacher
2721,1113,29,89.14,1710216000,teacher
2722,1193,29,15.21,1710216000,teacher
2723,1238,29,47.71,1710216000,teacher
2724,1266,29,90.88,1710216000,teacher
2725,1347,29,64.0,1710216000,teacher
2726,1351,29,55.96,1710216000,teacher
2727,1366,29,84.56,1710216000,teacher
2728,1400,29,66.35,1710216000,teacher
2729,1430,29,83.83,1710216000,teacher
2730,1466,29,56.88,1710216000,teacher
2731,1487,29,10.82,1710216000,teacher
2732,1495,29,72.29,1710216000,teacher
2733,1543,29,59.39,1710216000,teacher
2734,1550,29,69.1,1710216000,teacher
2735,1553,29,65.18,1710216000,teacher
2736,1562,29,65.42,1710216000,teacher
2737,1578,29,40.4,1710216000,teacher
2738,1641,29,39.77,1710216000,teacher
2739,1651,29,57.38,1710216000,teacher
2740,1675,29,64.33,1710216000,teacher
2741,1870,29,49.86,1710216000,teacher
2742,1905,29,42.02,1710216000,teacher
2743,1965,29,62.34,1710216000,teacher
2744,1967,29,43.72,1710216000,teacher
2745,1978,29,36.51,1710216000,teacher
2746,1979,29,59.21,1710216000,teacher
2747,13,30,43.25,1709956800,teacher
2748,43,30,47.22,1709956800,teacher
2749,58,30,53.38,1709956800,teacher
2750,95,30,61.73,1709956800,teacher
2751,113,30,48.22,1709956800,teacher
2752,135,30,72.25,1709956800,teacher
2753,151,30,28.06,1709956800,teacher
2754,235,30,41.67,1709956800,teacher
2755,265,30,25.72,1709956800,teacher
2756,275,30,49.57,1709956800,teacher
2757,295,30,81.25,1709956800,teacher
2758,298,30,14.38,1709956800,teacher
2759,300,30,55.03,1709956800,teacher
2760,320,30,21.26,1709956800,teacher
2761,333,30,7.78,1709956800,teacher
2762,359,30,73.61,1709956800,teacher
2763,383,30,75.91,1709956800,teacher
2764,386,30,22.9,1709956800,teacher
2765,408,30,28.59,1709956800,teacher
2766,418,30,42.34,1709956800,teacher
2767,439,30,40.04,1709956800,teacher
2768,464,30,60.19,1709956800,teacher
2769,466,30,30.03,1709956800,teacher
2770,501,30,12.0,1709956800,teacher
2771,591,30,37.65,1709956800,teacher
2772,612,30,53.72,1709956800,teacher
2773,617,30,48.01,1709956800,teacher
2774,634,30,62.25,1709956800,teacher
2775,661,30,49.61,1709956800,teacher
2776,665,30,51.92,1709956800,teacher
2777,672,30,81.29,1709956800,teacher
2778,675,30,64.61,1709956800,teacher
2779,749,30,78.76,1709956800,teacher
2780,761,30,24.91,1709956800,teacher
2781,789,30,100.0,1709956800,teacher
2782,824,30,50.44,1709956800,teacher
2783,877,30,52.78,1709956800,teacher
2784,949,30,16.78,1709956800,teacher
2785,977,30,91.93,1709956800,teacher
2786,979,30,79.41,1709956800,teacher
2787,982,30,39.14,1709956800,teacher
2788,990,30,36.19,1709956800,teacher
2789,1010,30,65.13,1709956800,teacher
2790,1039,30,43.66,1709956800,teacher
2791,1044,30,3.19,1709956800,teacher
2792,1048,30,9.83,1709956800,teacher
2793,1060,30,55.66,1709956800,teacher
2794,1062,30,59.68,1709956800,teacher
2795,1068,30,63.2,1709956800,teacher
2796,1079,30,34.63,1709956800,teacher
2797,1087,30,25.79,1709956800,teacher
2798,1088,30,50.65,1709956800,teacher
2799,1104,30,58.93,1709956800,teacher
2800,1128,30,76.61,1709956800,teacher
2801,1129,30,46.91,1709956800,teacher
2802,1144,30,60.53,1709956800,teacher
2803,1167,30,46.58,1709956800,teacher
2804,1169,30,68.77,1709956800,teacher
2805,1190,30,18.42,1709956800,teacher
2806,1207,30,49.1,1709956800,teacher
2807,1212,30,66.15,1709956800,teacher
2808,1238,30,55.67,1709956800,teacher
2809,1346,30,34.36,1709956800,teacher
2810,1347,30,53.77,1709956800,teacher
2811,1351,30,69.16,1709956800,teacher
2812,1366,30,71.37,1709956800,teacher
2813,1377,30,27.45,1709956800,teacher
2814,1387,30,53.43,1709956800,teacher
2815,1400,30,80.91,1709956800,teacher
2816,1451,30,63.37,1709956800,teacher
2817,1492,30,64.89,1709956800,teacher
2818,1626,30,30.78,1709956800,teacher
2819,1641,30,45.8,1709956800,teacher
2820,1648,30,48.32,1709956800,teacher
2821,1673,30,59.62,1709956800,teacher
2822,1709,30,20.28,1709956800,teacher
2823,1727,30,52.64,1709956800,teacher
2824,1806,30,80.02,1709956800,teacher
2825,1829,30,25.99,1709956800,teacher
2826,1884,30,46.19,1709956800,teacher
2827,1905,30,60.85,1709956800,teacher
2828,1959,30,48.03,1709956800,teacher
2829,1960,30,68.65,1709956800,teacher
2830,1961,30,73.18,1709956800,teacher
2831,1967,30,78.2,1709956800,teacher
2832,8,39,62.1,1710194400,teacher
2833,19,39,54.1,1710108000,teacher
2834,34,39,76.3,1710108000,teacher
2835,40,39,37.7,1710194400,teacher
2836,45,39,31.3,1710194400,teacher
2837,55,39,36.4,1710280800,teacher
2838,58,39,71.6,1710540000,teacher
2839,95,39,81.1,1710367200,teacher
2840,100,39,30.5,1710194400,teacher
2841,101,39,26.4,1710626400,teacher
2842,113,39,61.9,1710280800,teacher
2843,118,39,49.7,1710108000,teacher
2844,135,39,51.9,1710021600,teacher
2845,151,39,52.6,1710108000,teacher
2846,178,39,14.4,1710626400,teacher
2847,186,39,36.8,1710453600,teacher
2848,202,39,28.2,1710108000,teacher
2849,208,39,23.9,1710367200,teacher
2850,224,39,27.1,1710540000,teacher
2851,233,39,22.4,1710194400,teacher
2852,257,39,63.4,1710453600,teacher
2853,265,39,11.6,1710367200,teacher
2854,275,39,42.8,1710453600,teacher
2855,279,39,20.4,1710453600,teacher
2856,296,39,12.6,1710021600,teacher
2857,297,39,14.2,1710021600,teacher
2858,298,39,39.8,1710453600,teacher
2859,300,39,42.1,1710626400,teacher
2860,301,39,65.1,1710021600,teacher
2861,320,39,43.6,1710626400,teacher
2862,333,39,60.7,1710280800,teacher
2863,334,39,22.1,1710540000,teacher
2864,342,39,24.8,1710367200,teacher
2865,357,39,30.3,1710021600,teacher
2866,358,39,42.2,1710626400,teacher
2867,359,39,56.4,1710108000,teacher
2868,383,39,39.6,1710626400,teacher
2869,397,39,41.7,1710194400,teacher
2870,402,39,13.6,1710108000,teacher
2871,403,39,22.5,1710540000,teacher
2872,408,39,37.3,1710453600,teacher
2873,411,39,60.4,1710367200,teacher
2874,412,39,52.0,1710367200,teacher
2875,432,39,39.5,1710367200,teacher
2876,439,39,45.9,1710280800,teacher
2877,441,39,0.0,1710367200,teacher
2878,450,39,50.2,1710021600,teacher
2879,452,39,44.8,1710626400,teacher
2880,453,39,40.2,1710108000,teacher
2881,459,39,42.3,1710626400,teacher
2882,460,39,27.1,1710194400,teacher
2883,466,39,22.6,1710280800,teacher
2884,470,39,71.4,1710453600,teacher
2885,502,39,5.5,1710453600,teacher
2886,503,39,20.0,1710194400,teacher
2887,531,39,37.0,1710540000,teacher
2888,572,39,27.2,1710626400,teacher
2889,577,39,16.4,1710280800,teacher
2890,603,39,18.8,1710626400,teacher
2891,617,39,34.3,1710194400,teacher
2892,634,39,52.2,1710021600,teacher
2893,640,39,28.6,1710453600,teacher
2894,655,39,0.0,1710021600,teacher
2895,661,39,68.8,1710626400,teacher
2896,672,39,64.2,1710280800,teacher
2897,675,39,68.9,1710280800,teacher
2898,688,39,23.1,1710367200,teacher
2899,692,39,3.8,1710280800,teacher
2900,711,39,39.1,1710194400,teacher
2901,713,39,60.0,1710367200,teacher
2902,715,39,36.3,1710021600,teacher
2903,761,39,50.2,1710453600,teacher
2904,774,39,55.6,1710194400,teacher
2905,782,39,35.6,1710540000,teacher
2906,785,39,33.4,1710540000,teacher
2907,789,39,36.5,1710626400,teacher
2908,838,39,38.7,1710626400,teacher
2909,853,39,14.6,1710453600,teacher
2910,863,39,51.2,1710367200,teacher
2911,867,39,15.0,1710021600,teacher
2912,871,39,26.5,1710021600,teacher
2913,877,39,77.0,1710194400,teacher
2914,902,39,81.4,1710453600,teacher
2915,915,39,16.4,1710021600,teacher
2916,930,39,60.3,1710453600,teacher
2917,942,39,57.0,1710367200,teacher
2918,977,39,80.7,1710108000,teacher
2919,982,39,45.5,1710280800,teacher
2920,990,39,21.3,1710367200,teacher
2921,1010,39,67.1,1710280800,teacher
2922,1017,39,35.6,1710194400,teacher
2923,1027,39,1.1,1710194400,teacher
2924,1034,39,13.4,1710453600,teacher
2925,1039,39,74.5,1710626400,teacher
2926,1043,39,37.5,1710453600,teacher
2927,1044,39,51.4,1710540000,teacher
2928,1048,39,38.9,1710540000,teacher
2929,1051,39,41.1,1710021600,teacher
2930,1057,39,3.2,1710280800,teacher
2931,1079,39,56.4,1710280800,teacher
2932,1082,39,12.0,1710453600,teacher
2933,1083,39,11.3,1710453600,teacher
2934,1086,39,67.5,1710108000,teacher
2935,1087,39,52.2,1710021600,teacher
2936,1088,39,23.3,1710108000,teacher
2937,1092,39,48.5,1710453600,teacher
2938,1104,39,53.1,1710194400,teacher
2939,1118,39,31.0,1710626400,teacher
2940,1128,39,42.8,1710108000,teacher
2941,1129,39,34.1,1710626400,teacher
2942,1135,39,0.0,1710194400,teacher
2943,1144,39,47.2,1710367200,teacher
2944,1166,39,31.8,1710108000,teacher
2945,1167,39,24.1,1710108000,teacher
2946,1169,39,18.8,1710108000,teacher
2947,1190,39,60.3,1710367200,teacher
2948,1200,39,60.9,1710280800,teacher
2949,1207,39,51.5,1710194400,teacher
2950,1212,39,11.0,1710108000,teacher
2951,1223,39,9.0,1710453600,teacher
2952,1238,39,53.2,1710194400,teacher
2953,1241,39,28.2,1710453600,teacher
2954,1250,39,13.7,1710021600,teacher
2955,1257,39,70.3,1710540000,teacher
2956,1258,39,63.0,1710540000,teacher
2957,1266,39,32.3,1710626400,teacher
2958,1271,39,25.2,1710540000,teacher
2959,1331,39,49.2,1710194400,teacher
2960,1342,39,35.0,1710021600,teacher
2961,1346,39,51.9,1710108000,teacher
2962,1347,39,67.7,1710194400,teacher
2963,1351,39,18.0,1710540000,teacher
2964,1355,39,26.2,1710540000,teacher
2965,1366,39,80.9,1710367200,teacher
2966,1372,39,29.3,1710367200,teacher
2967,1377,39,30.0,1710021600,teacher
2968,1378,39,25.8,1710453600,teacher
2969,1387,39,29.1,1710194400,teacher
2970,1400,39,57.8,1710108000,teacher
2971,1430,39,43.8,1710453600,teacher
2972,1451,39,56.6,1710540000,teacher
2973,1454,39,22.6,1710108000,teacher
2974,1466,39,30.7,1710367200,teacher
2975,1478,39,7.4,1710021600,teacher
2976,1487,39,10.6,1710021600,teacher
2977,1489,39,18.8,1710108000,teacher
2978,1492,39,57.5,1710453600,teacher
2979,1495,39,61.4,1710280800,teacher
2980,1500,39,52.7,1710626400,teacher
2981,1543,39,62.9,1710194400,teacher
2982,1550,39,67.0,1710021600,teacher
2983,1553,39,76.1,1710108000,teacher
2984,1560,39,19.3,1710280800,teacher
2985,1563,39,35.5,1710194400,teacher
2986,1578,39,27.6,1710021600,teacher
2987,1581,39,8.8,1710280800,teacher
2988,1600,39,74.3,1710280800,teacher
