id,quiz,userid,uniqueid,timestart,timefinish,sumgrades,state,duration_minutes
1634,7,1086,1634,1709344693,1709344800,49.2,finished,1.77
1635,7,1087,1635,1709344638,1709344800,59.0,finished,2.69
1636,7,1088,1636,1709344600,1709344800,50.3,finished,3.33
1637,7,1092,1637,1709344578,1709344800,43.2,finished,3.7
1638,7,1099,1638,1709344679,1709344800,2.1,finished,2.01
1639,7,1104,1639,1709344711,1709344800,17.4,finished,1.47
1640,7,1109,1640,1709344703,1709344800,10.8,finished,1.6
1641,7,1113,1641,1709344507,1709344800,36.7,finished,4.88
1642,7,1118,1642,1709344631,1709344800,63.9,finished,2.81
1643,7,1120,1643,1709344702,1709344800,7.5,finished,1.62
1644,7,1129,1644,1709344737,1709344800,38.1,finished,1.04
1645,7,1131,1645,1709344507,1709344800,26.5,finished,4.87
1646,7,1134,1646,1709344634,1709344800,85.6,finished,2.76
1647,7,1167,1647,1709344673,1709344800,51.4,finished,2.11
1648,7,1188,1648,1709344597,1709344800,20.8,finished,3.37
1649,7,1190,1649,1709344728,1709344800,54.0,finished,1.2
1650,7,1194,1650,1709344506,1709344800,17.2,finished,4.89
1651,7,1200,1651,1709344642,1709344800,75.1,finished,2.63
1652,7,1207,1652,1709344623,1709344800,45.8,finished,2.94
1653,7,1212,1653,1709344513,1709344800,23.0,finished,4.77
1654,7,1223,1654,1709344556,1709344800,3.6,finished,4.07
1655,7,1238,1655,1709344645,1709344800,57.8,finished,2.58
1656,7,1241,1656,1709344559,1709344800,6.7,finished,4.01
1657,7,1250,1657,1709344669,1709344800,21.8,finished,2.17
1658,7,1258,1658,1709344678,1709344800,48.4,finished,2.03
1659,7,1264,1659,1709344726,1709344800,28.5,finished,1.22
1660,7,1266,1660,1709344668,1709344800,61.8,finished,2.18
1661,7,1271,1661,1709344655,1709344800,31.1,finished,2.41
1662,7,1312,1662,1709344687,1709344800,25.6,finished,1.87
1663,7,1320,1663,1709344543,1709344800,34.0,finished,4.28
1664,7,1331,1664,1709344635,1709344800,49.0,finished,2.74
1665,7,1336,1665,1709344583,1709344800,39.8,finished,3.61
1666,7,1339,1666,1709344669,1709344800,14.0,finished,2.18
1667,7,1342,1667,1709344502,1709344800,45.6,finished,4.96
1668,7,1346,1668,1709344737,1709344800,90.0,finished,1.05
1669,7,1347,1669,1709344537,1709344800,90.0,finished,4.38
1670,7,1351,1670,1709344511,1709344800,40.3,finished,4.81
1671,7,1366,1671,1709344692,1709344800,90.0,finished,1.8
1672,7,1377,1672,1709344604,1709344800,24.7,finished,3.26
1673,7,1378,1673,1709344594,1709344800,5.2,finished,3.43
1674,7,1385,1674,1709344580,1709344800,23.0,finished,3.66
1675,7,1398,1675,1709344543,1709344800,18.1,finished,4.28
1676,7,1400,1676,1709344560,1709344800,74.9,finished,4.0
1677,7,1414,1677,1709344661,1709344800,17.6,finished,2.3
1678,7,1419,1678,1709344506,1709344800,22.4,finished,4.9
1679,7,1420,1679,1709344649,1709344800,17.2,finished,2.51
1680,7,1430,1680,1709344539,1709344800,65.6,finished,4.34
1681,7,1432,1681,1709344694,1709344800,74.4,finished,1.76
1682,7,1436,1682,1709344701,1709344800,16.2,finished,1.64
1683,7,1439,1683,1709344542,1709344800,14.1,finished,4.29
1684,7,1447,1684,1709344666,1709344800,11.6,finished,2.22
1685,7,1451,1685,1709344574,1709344800,43.2,finished,3.76
1686,7,1454,1686,1709344682,1709344800,33.4,finished,1.95
1687,7,1465,1687,1709344691,1709344800,66.0,finished,1.81
1688,7,1466,1688,1709344531,1709344800,59.0,finished,4.48
1689,7,1471,1689,1709344633,1709344800,13.1,finished,2.78
1690,7,1489,1690,1709344591,1709344800,13.7,finished,3.48
1691,7,1492,1691,1709344523,1709344800,60.9,finished,4.61
1692,7,1495,1692,1709344552,1709344800,74.5,finished,4.12
1693,7,1500,1693,1709344520,1709344800,63.3,finished,4.66
1694,7,1515,1694,1709344666,1709344800,7.3,finished,2.23
1695,7,1543,1695,1709344509,1709344800,79.3,finished,4.84
1696,7,1550,1696,1709344736,1709344800,57.7,finished,1.06
1697,7,1553,1697,1709344612,1709344800,48.9,finished,3.12
1698,7,1560,1698,1709344547,1709344800,2.3,finished,4.21
1699,7,1580,1699,1709344617,1709344800,45.8,finished,3.04
1700,7,1600,1700,1709344653,1709344800,55.2,finished,2.44
1701,7,1619,1701,1709344647,1709344800,39.4,finished,2.54
1702,7,1626,1702,1709344722,1709344800,52.6,finished,1.29
1703,7,1641,1703,1709344530,1709344800,41.7,finished,4.49
1704,7,1648,1704,1709344727,1709344800,58.9,finished,1.21
1705,7,1651,1705,1709344643,1709344800,74.8,finished,2.61
1706,7,1673,1706,1709344505,1709344800,35.8,finished,4.91
1707,7,1675,1707,1709344698,1709344800,37.4,finished,1.69
1708,7,1676,1708,1709344697,1709344800,13.0,finished,1.71
1709,7,1700,1709,1709344500,1709344800,39.2,finished,5.0
1710,7,1702,1710,1709344579,1709344800,14.3,finished,3.68
1711,7,1704,1711,1709344524,1709344800,24.6,finished,4.6
1712,7,1715,1712,1709344682,1709344800,88.2,finished,1.96
1713,7,1716,1713,1709344636,1709344800,24.4,finished,2.72
1714,7,1727,1714,1709344664,1709344800,74.7,finished,2.27
1715,7,1731,1715,1709344664,1709344800,9.1,finished,2.26
1716,7,1753,1716,1709344500,1709344800,39.1,finished,4.99
1717,7,1758,1717,1709344729,1709344800,18.0,finished,1.17
1718,7,1759,1718,1709344670,1709344800,20.9,finished,2.16
1719,7,1760,1719,1709344614,1709344800,36.2,finished,3.09
1720,7,1777,1720,1709344726,1709344800,42.1,finished,1.23
1721,7,1802,1721,1709344678,1709344800,40.9,finished,2.03
1722,7,1829,1722,1709344609,1709344800,30.9,finished,3.17
1723,7,1852,1723,1709344658,1709344800,18.1,finished,2.35
1724,7,1854,1724,1709344729,1709344800,50.6,finished,1.17
1725,7,1862,1725,1709344596,1709344800,41.4,finished,3.4
1726,7,1870,1726,1709344684,1709344800,47.5,finished,1.93
1727,7,1884,1727,1709344720,1709344800,46.8,finished,1.33
1728,7,1903,1728,1709344505,1709344800,21.7,finished,4.92
1729,7,1905,1729,1709344636,1709344800,35.8,finished,2.73
1730,7,1934,1730,1709344622,1709344800,44.1,finished,2.96
1731,7,1950,1731,1709344508,1709344800,14.8,finished,4.86
1732,7,1954,1732,1709344528,1709344800,14.6,finished,4.53
1733,7,1960,1733,1709344717,1709344800,45.5,finished,1.38
1734,7,1961,1734,1709344541,1709344800,38.9,finished,4.3
1735,7,1965,1735,1709344546,1709344800,48.0,finished,4.22
1736,7,1967,1736,1709344734,1709344800,27.6,finished,1.1
1737,7,1978,1737,1709344589,1709344800,1.7,finished,3.5
1738,7,1979,1738,1709344534,1709344800,52.2,finished,4.42
1739,7,1981,1739,1709344551,1709344800,24.0,finished,4.13
1740,7,1989,1740,1709344538,1709344800,35.4,finished,4.36
1741,7,1992,1741,1709344569,1709344800,42.5,finished,3.85
1742,8,6,1742,1709225688,1709227840,29.2,finished,35.86
1743,8,13,1743,1709225894,1709228022,52.1,finished,35.47
1744,8,24,1744,1709224232,1709225520,14.8,finished,21.47
1745,8,32,1745,1709222745,1709223494,49.4,finished,12.47
1746,8,34,1746,1709222771,1709225327,72.7,finished,42.6
1747,8,40,1747,1709223906,1709227016,38.5,finished,51.83
1748,8,43,1748,1709222848,1709225394,44.4,finished,42.43
1749,8,45,1749,1709225805,1709227286,49.8,finished,24.68
1750,8,53,1750,1709223165,1709225192,28.9,finished,33.78
1751,8,55,1751,1709223776,1709225415,27.4,finished,27.32
1752,8,58,1752,1709225130,1709228425,58.0,finished,54.91
1753,8,73,1753,1709225824,1709226471,16.1,finished,10.78
1754,8,80,1754,1709225928,1709228132,51.6,finished,36.74
1755,8,83,1755,1709224706,1709227340,24.9,finished,43.91
1756,8,95,1756,1709225287,1709228247,63.7,finished,49.33
1757,8,96,1757,1709223732,1709225279,16.9,finished,25.79
1758,8,101,1758,1709222567,1709224684,30.5,finished,35.28
1759,8,113,1759,1709225137,1709227194,45.2,finished,34.28
1760,8,132,1760,1709224420,1709226562,15.9,finished,35.7
1761,8,135,1761,1709224712,1709226821,73.3,finished,35.14
1762,8,151,1762,1709225095,1709228143,40.5,finished,50.8
1763,8,178,1763,1709223485,1709225406,9.7,finished,32.02
1764,8,182,1764,1709224146,1709226293,5.6,finished,35.78
1765,8,186,1765,1709222911,1709225290,48.0,finished,39.64
1766,8,189,1766,1709224287,1709227202,58.7,finished,48.57
1767,8,194,1767,1709224923,1709227582,24.2,finished,44.32
1768,8,202,1768,1709224194,1709225135,28.0,finished,15.69
1769,8,208,1769,1709224049,1709226942,48.9,finished,48.23
1770,8,214,1770,1709222808,1709224281,33.3,finished,24.55
1771,8,223,1771,1709225746,1709227411,53.9,finished,27.75
1772,8,224,1772,1709224993,1709226717,16.5,finished,28.74
1773,8,233,1773,1709224589,1709226198,0.0,finished,26.83
1774,8,235,1774,1709223365,1709224570,14.4,finished,20.08
1775,8,246,1775,1709222447,1709223696,8.3,finished,20.82
1776,8,252,1776,1709225491,1709227136,28.3,finished,27.43
1777,8,257,1777,1709223501,1709226287,57.6,finished,46.43
1778,8,275,1778,1709225267,1709226893,56.5,finished,27.09
1779,8,279,1779,1709225269,1709227024,30.4,finished,29.26
1780,8,295,1780,1709222444,1709224289,64.4,finished,30.77
1781,8,297,1781,1709222825,1709224650,13.6,finished,30.41
1782,8,298,1782,1709224642,1709227291,42.0,finished,44.15
1783,8,300,1783,1709223148,1709224937,31.3,finished,29.81
1784,8,301,1784,1709224582,1709226691,26.9,finished,35.15
1785,8,305,1785,1709224713,1709226821,27.2,finished,35.14
1786,8,321,1786,1709223562,1709224847,32.8,finished,21.42
1787,8,333,1787,1709225760,1709228451,8.2,finished,44.84
1788,8,340,1788,1709224863,1709225880,14.5,finished,16.95
1789,8,345,1789,1709223481,1709225927,61.6,finished,40.77
1790,8,357,1790,1709225452,1709227160,23.4,finished,28.45
1791,8,358,1791,1709222867,1709224160,25.9,finished,21.55
1792,8,359,1792,1709223360,1709226149,71.0,finished,46.49
1793,8,380,1793,1709223512,1709225338,72.4,finished,30.44
1794,8,383,1794,1709223155,1709224770,62.1,finished,26.92
1795,8,386,1795,1709223091,1709224638,14.0,finished,25.78
1796,8,388,1796,1709224353,1709226647,9.6,finished,38.23
1797,8,390,1797,1709222799,1709224355,30.8,finished,25.93
1798,8,397,1798,1709223147,1709225156,50.8,finished,33.48
1799,8,403,1799,1709225304,1709226928,78.2,finished,27.07
1800,8,406,1800,1709223649,1709225152,15.0,finished,25.05
1801,8,411,1801,1709225483,1709228250,46.5,finished,46.12
1802,8,412,1802,1709224328,1709226337,77.5,finished,33.49
1803,8,418,1803,1709224917,1709227761,50.9,finished,47.41
1804,8,420,1804,1709223659,1709225808,35.5,finished,35.82
1805,8,430,1805,1709223532,1709225651,60.9,finished,35.32
1806,8,432,1806,1709224478,1709226139,63.0,finished,27.69
1807,8,441,1807,1709223633,1709225707,13.2,finished,34.56
1808,8,447,1808,1709224067,1709225245,35.9,finished,19.64
1809,8,452,1809,1709222881,1709224629,23.3,finished,29.13
1810,8,453,1810,1709224318,1709226347,41.6,finished,33.81
1811,8,459,1811,1709225229,1709226918,78.5,finished,28.15
1812,8,460,1812,1709222966,1709224396,46.8,finished,23.83
1813,8,464,1813,1709225639,1709229035,58.0,finished,56.59
1814,8,466,1814,1709223331,1709224727,39.8,finished,23.26
1815,8,468,1815,1709222599,1709223298,42.0,finished,11.66
1816,8,470,1816,1709223649,1709225875,58.0,finished,37.09
1817,8,501,1817,1709224385,1709227311,23.1,finished,48.78
1818,8,502,1818,1709224499,1709225176,47.1,finished,11.29
1819,8,503,1819,1709224011,1709225326,2.4,finished,21.92
1820,8,506,1820,1709222889,1709226174,77.4,finished,54.75
1821,8,521,1821,1709223162,1709224039,19.9,finished,14.62
1822,8,528,1822,1709224371,1709226526,10.4,finished,35.92
1823,8,554,1823,1709222599,1709223845,19.3,finished,20.76
1824,8,572,1824,1709225527,1709227597,41.4,finished,34.49
1825,8,599,1825,1709222632,1709224918,32.7,finished,38.1
1826,8,612,1826,1709222785,1709224134,33.6,finished,22.48
1827,8,614,1827,1709224104,1709226380,14.2,finished,37.93
1828,8,617,1828,1709225753,1709228821,27.2,finished,51.13
1829,8,631,1829,1709223444,1709225655,43.0,finished,36.85
1830,8,634,1830,1709224744,1709227180,63.9,finished,40.59
1831,8,652,1831,1709222471,1709223275,0.0,finished,13.39
1832,8,655,1832,1709223381,1709224765,24.1,finished,23.08
1833,8,657,1833,1709225331,1709227472,37.9,finished,35.68
1834,8,661,1834,1709224013,1709226758,42.4,finished,45.76
1835,8,662,1835,1709225640,1709227262,24.7,finished,27.03
1836,8,665,1836,1709224308,1709227507,64.4,finished,53.33
1837,8,672,1837,1709224501,1709226429,72.9,finished,32.13
1838,8,675,1838,1709223872,1709226520,57.1,finished,44.12
1839,8,688,1839,1709225758,1709226925,27.8,finished,19.44
1840,8,704,1840,1709225961,1709227465,36.5,finished,25.06
1841,8,713,1841,1709224540,1709227796,53.2,finished,54.27
1842,8,714,1842,1709225836,1709228042,21.4,finished,36.77
1843,8,715,1843,1709224592,1709226132,67.4,finished,25.67
1844,8,750,1844,1709223424,1709226414,42.7,finished,49.83
1845,8,758,1845,1709223786,1709225804,18.2,finished,33.64
1846,8,774,1846,1709224748,1709227716,24.4,finished,49.47
1847,8,782,1847,1709222466,1709223909,2.5,finished,24.04
1848,8,789,1848,1709225225,1709228453,43.1,finished,53.81
1849,8,813,1849,1709222851,1709223948,13.1,finished,18.29
1850,8,829,1850,1709224004,1709225470,22.1,finished,24.44
1851,8,857,1851,1709225810,1709227307,47.7,finished,24.94
1852,8,858,1852,1709225944,1709228008,15.2,finished,34.39
1853,8,863,1853,1709222926,1709226120,40.2,finished,53.23
1854,8,867,1854,1709223736,1709224394,26.5,finished,10.96
1855,8,877,1855,1709224026,1709226887,86.5,finished,47.68
1856,8,902,1856,1709224222,1709226631,50.7,finished,40.15
1857,8,912,1857,1709224136,1709224890,21.8,finished,12.58
1858,8,914,1858,1709223702,1709225762,45.6,finished,34.33
1859,8,930,1859,1709225193,1709226802,63.8,finished,26.82
1860,8,935,1860,1709222913,1709224705,11.7,finished,29.87
1861,8,937,1861,1709224387,1709225304,30.1,finished,15.3
1862,8,965,1862,1709223704,1709224701,7.9,finished,16.61
1863,8,967,1863,1709225407,1709226367,32.3,finished,15.99
1864,8,977,1864,1709222766,1709225030,66.3,finished,37.73
1865,8,979,1865,1709224842,1709227126,47.2,finished,38.07
1866,8,982,1866,1709223466,1709226191,53.5,finished,45.41
1867,8,990,1867,1709225657,1709228412,43.0,finished,45.9
1868,8,999,1868,1709224153,1709226214,36.6,finished,34.34
1869,8,1010,1869,1709223766,1709226995,59.6,finished,53.83
1870,8,1014,1870,1709224786,1709226555,39.6,finished,29.48
1871,8,1017,1871,1709224056,1709225312,56.2,finished,20.93
1872,8,1027,1872,1709222994,1709224357,42.8,finished,22.71
1873,8,1034,1873,1709224557,1709225218,9.6,finished,11.02
1874,8,1039,1874,1709225382,1709228735,78.4,finished,55.89
1875,8,1044,1875,1709225693,1709228865,29.3,finished,52.86
1876,8,1048,1876,1709222700,1709225921,39.0,finished,53.7
1877,8,1049,1877,1709223040,1709223932,6.1,finished,14.86
1878,8,1051,1878,1709224286,1709226261,43.7,finished,32.91
1879,8,1060,1879,1709224701,1709226038,47.2,finished,22.28
1880,8,1062,1880,1709225879,1709229034,39.2,finished,52.58
1881,8,1068,1881,1709223069,1709226036,32.0,finished,49.45
1882,8,1071,1882,1709225717,1709227971,34.0,finished,37.56
1883,8,1079,1883,1709225043,1709226829,57.5,finished,29.77
1884,8,1083,1884,1709222890,1709224253,11.7,finished,22.72
1885,8,1086,1885,1709224974,1709227137,58.1,finished,36.04
1886,8,1087,1886,1709225559,1709228387,31.5,finished,47.14
1887,8,1088,1887,1709225565,1709228774,29.2,finished,53.47
1888,8,1092,1888,1709224860,1709227722,71.5,finished,47.69
1889,8,1104,1889,1709224059,1709225982,29.2,finished,32.04
1890,8,1109,1890,1709223393,1709224836,27.1,finished,24.06
1891,8,1113,1891,1709225853,1709227411,56.5,finished,25.96
1892,8,1128,1892,1709223174,1709224479,37.3,finished,21.76
1893,8,1129,1893,1709222567,1709224628,44.9,finished,34.35
1894,8,1134,1894,1709225288,1709227402,40.6,finished,35.23
1895,8,1135,1895,1709223493,1709225639,8.1,finished,35.77
1896,8,1144,1896,1709223499,1709225461,39.3,finished,32.7
1897,8,1152,1897,1709223403,1709225266,21.2,finished,31.04
1898,8,1167,1898,1709223544,1709225958,30.1,finished,40.24
1899,8,1169,1899,1709222620,1709225644,35.1,finished,50.41
1900,8,1190,1900,1709223862,1709226049,49.9,finished,36.45
1901,8,1193,1901,1709223177,1709224524,24.7,finished,22.45
1902,8,1194,1902,1709223145,1709225476,14.3,finished,38.85
1903,8,1200,1903,1709224117,1709226561,43.8,finished,40.72
1904,8,1207,1904,1709224323,1709227236,36.2,finished,48.54
1905,8,1212,1905,1709224297,1709226729,64.5,finished,40.53
1906,8,1238,1906,1709223396,1709226180,61.4,finished,46.4
1907,8,1250,1907,1709225119,1709227398,48.9,finished,37.98
1908,8,1257,1908,1709224535,1709227242,64.4,finished,45.13
1909,8,1258,1909,1709222737,1709224447,62.4,finished,28.51
1910,8,1266,1910,1709224420,1709227367,40.9,finished,49.13
1911,8,1306,1911,1709224007,1709225633,15.2,finished,27.09
1912,8,1310,1912,1709222406,1709224721,47.7,finished,38.58
1913,8,1334,1913,1709225026,1709225828,18.1,finished,13.36
1914,8,1335,1914,1709224889,1709225871,50.9,finished,16.37
1915,8,1336,1915,1709223681,1709224689,31.5,finished,16.79
1916,8,1342,1916,1709223131,1709224565,27.1,finished,23.9
1917,8,1347,1917,1709223748,1709225685,75.6,finished,32.28
1918,8,1351,1918,1709224076,1709225280,54.2,finished,20.07
1919,8,1366,1919,1709224624,1709226540,82.7,finished,31.93
1920,8,1372,1920,1709225187,1709226536,41.8,finished,22.49
1921,8,1378,1921,1709222436,1709223318,7.8,finished,14.7
1922,8,1387,1922,1709223088,1709224954,44.9,finished,31.1
1923,8,1400,1923,1709222835,1709225764,78.4,finished,48.82
1924,8,1413,1924,1709225264,1709226718,52.6,finished,24.23
1925,8,1414,1925,1709225653,1709227869,37.4,finished,36.94
1926,8,1419,1926,1709223907,1709226169,26.2,finished,37.7
1927,8,1420,1927,1709224543,1709226418,23.0,finished,31.26
1928,8,1430,1928,1709225516,1709227707,62.0,finished,36.52
1929,8,1432,1929,1709222715,1709225016,23.7,finished,38.34
1930,8,1436,1930,1709222753,1709224841,24.6,finished,34.79
1931,8,1439,1931,1709223678,1709225099,14.5,finished,23.68
1932,8,1459,1932,1709224435,1709225241,6.7,finished,13.43
1933,8,1465,1933,1709224914,1709226999,38.1,finished,34.75
1934,8,1466,1934,1709225635,1709227228,65.0,finished,26.54
1935,8,1469,1935,1709224218,1709227302,39.7,finished,51.39
1936,8,1471,1936,1709223630,1709225626,9.3,finished,33.26
1937,8,1478,1937,1709224264,1709226341,13.8,finished,34.6
1938,8,1489,1938,1709224986,1709226985,25.8,finished,33.33
1939,8,1492,1939,1709225374,1709227405,72.2,finished,33.85
1940,8,1495,1940,1709222457,1709224496,75.6,finished,33.98
1941,8,1518,1941,1709224696,1709226063,8.5,finished,22.78
1942,8,1543,1942,1709222931,1709225568,62.5,finished,43.96
1943,8,1550,1943,1709222511,1709224905,69.6,finished,39.9
1944,8,1553,1944,1709225540,1709227701,61.9,finished,36.02
1945,8,1562,1945,1709225174,1709228128,55.7,finished,49.24
1946,8,1564,1946,1709224924,1709225934,30.4,finished,16.83
1947,8,1577,1947,1709224147,1709227417,30.7,finished,54.51
1948,8,1581,1948,1709225075,1709227338,11.0,finished,37.71
1949,8,1600,1949,1709223817,1709226292,60.8,finished,41.25
1950,8,1607,1950,1709225784,1709227227,15.6,finished,24.04
1951,8,1626,1951,1709225586,1709227173,28.9,finished,26.45
1952,8,1651,1952,1709223837,1709227227,59.6,finished,56.5
1953,8,1655,1953,1709224484,1709225402,24.5,finished,15.3
1954,8,1673,1954,1709223091,1709225768,37.7,finished,44.63
1955,8,1675,1955,1709223632,1709224869,43.7,finished,20.63
1956,8,1676,1956,1709223461,1709224605,18.7,finished,19.07
1957,8,1701,1957,1709225752,1709227821,22.8,finished,34.47
1958,8,1702,1958,1709223974,1709225782,48.4,finished,30.13
1959,8,1704,1959,1709224938,1709226891,50.2,finished,32.56
1960,8,1709,1960,1709225352,1709226509,27.0,finished,19.29
1961,8,1715,1961,1709224845,1709228066,43.9,finished,53.68
1962,8,1716,1962,1709223748,1709226180,50.7,finished,40.53
1963,8,1720,1963,1709224540,1709226590,29.5,finished,34.17
1964,8,1727,1964,1709224486,1709227798,77.4,finished,55.2
1965,8,1731,1965,1709225466,1709226332,40.1,finished,14.43
1966,8,1737,1966,1709223547,1709225778,23.0,finished,37.17
1967,8,1744,1967,1709222585,1709223612,9.6,finished,17.12
1968,8,1753,1968,1709225701,1709226310,32.7,finished,10.15
1969,8,1758,1969,1709224341,1709226407,48.8,finished,34.44
1970,8,1759,1970,1709222766,1709223456,16.9,finished,11.49
1971,8,1777,1971,1709223523,1709225208,52.9,finished,28.09
